
"ID_REF"	"GSM878095"	"GSM878096"	"GSM878097"	"GSM878098"	"GSM878099"	"GSM878104"	"GSM878105"	"GSM878106"	"GSM878107"	"GSM878108"
"236780_at"	157.1	62.6	71.1	163.1	271.8	284.1	189.5	102.4	364.5	55.3
"236781_at"	154.4	29.8	51	135.4	9.5	26.9	67.6	16.4	169	27.6
"236782_at"	61.9	85.9	133.8	605.8	140.8	128.2	224	150.8	196.1	126.6
"236783_at"	65.8	85.4	162.2	125	20.9	24.1	834.8	42.2	329.2	24
"236784_s_at"	271.1	316.2	260.7	348.6	378.2	19.9	924.4	205.9	296.8	322.9
"236785_at"	7.6	16.2	7.5	10.8	14.2	31.5	123.9	7.8	8.9	30
"236786_at"	74.5	190.6	193.3	15.4	96	159.1	54.8	83.5	196.3	51.8
"236787_at"	271.1	221.8	212.8	294.4	252.4	253.8	816.7	222.2	205	382.4
"236788_at"	96.8	25.3	22.7	22.3	10.6	31.9	66.5	166.9	52.5	23.5
"236789_at"	7.1	8.7	10.3	22	15.9	5.9	61.6	26.7	27.6	19.1
"236790_s_at"	39.7	35.2	19.2	26	13.5	197.9	270.4	32.3	17.5	43.7
"236791_at"	36.6	71.1	6.2	47.2	44.5	17.5	71.1	6.2	15.5	10.1
"236792_at"	155.7	138.4	25	22.6	15.8	14.3	190.7	123.9	141.2	7.1
"236793_at"	49.2	1.4	27	44.5	49.5	2.8	311.6	5.4	89.7	65.5
"236794_at"	399.5	473.6	249.7	327.4	389.3	373.6	268	522.9	321.1	301.2
"236795_at"	170.4	16.2	145.4	150.8	235.9	156.3	55.6	107.3	114.2	103.7
"236796_at"	219.6	163.1	117.1	185	130.7	181.4	385.3	265.1	229.2	127.5
"236797_at"	100.5	80.2	73.7	76.1	99.6	8.3	227.1	126.4	17.4	223.9
"236798_at"	750.1	483.1	913.7	521.4	941.2	618	553.4	674.7	710.7	551.2
"236799_at"	98.9	70.9	78.6	68.7	79.5	15	639	46.1	187.9	69.7
"236800_at"	14.6	123.8	97	10.5	26.5	103.3	230.6	78.4	58.4	149.8
"236801_at"	22.4	23.4	26	17.4	22.6	153.6	314.9	26.1	41.1	62.8
"236802_at"	288.4	117.4	150.5	187.8	105.5	244.4	690.1	166.9	213.8	131.2
"236803_at"	66.8	52.5	63.4	5.2	23.8	37	82.8	7.9	160.2	95.5
"236804_at"	546.1	1082.6	267	324.6	298.3	572.9	230.4	599.8	511.1	544.7
"236805_at"	82.2	111.1	37.4	118.9	176.6	204.7	230.5	122.1	184.8	178.2
"236806_at"	288.1	364.5	346.6	673.8	327.4	515.5	677	507.4	592.3	569.4
"236807_at"	85	19.4	15	70.7	98.2	250.7	442.5	196.8	70.4	123.4
"236808_at"	290.7	180.9	253.1	456.3	194.1	358.7	689.8	207.2	284.2	168.3
"236809_at"	138.1	51.5	181.9	156.6	13.1	235.9	92.3	17.2	48.7	134.5
"236810_at"	76	68.9	85.6	101.8	49.8	128.3	317	201.6	11	86.7
"236811_at"	12.3	60.2	26.8	30.8	86.6	12	29.4	25.2	24	24.9
"236812_at"	21.7	21.9	28.1	32.3	43	27.2	136.5	12.3	36.8	30.3
"236813_at"	392.9	610.9	601.8	412.2	703.8	487.1	653.3	577.4	653.9	473.5
"236814_at"	2854.2	2281.3	1903.9	2419.8	890.4	1627.2	1441.3	1356.1	1282.3	2235.3
"236815_at"	53.1	121.8	6.5	20.7	24.4	70.4	36.6	6.7	44.9	24.7
"236816_at"	239.9	173.7	156	306.6	192.7	120.6	267.4	104.1	146.5	157.3
"236817_at"	93.6	107.4	100.6	196.3	213.4	213.1	171.6	83.6	158.5	213
"236818_at"	90.5	132.8	79.2	176.9	162.5	206.5	346.6	141.2	181.4	104.9
"236819_at"	32.4	152.2	260.8	77.7	87	232.7	62.3	202	288.7	386.5
"236820_at"	5.7	10	9.5	10.1	17.2	86.4	72.8	9.6	15.3	17.5
"236821_at"	107.2	106.8	108.8	117.6	100.2	64.9	65.1	134.7	56	181.6
"236822_at"	58.5	41.1	47.7	72.2	63.9	177.8	468.8	136.6	150.2	218.6
"236823_at"	54.1	13.8	13.1	62.3	15.6	76.9	119.6	6.7	97.5	26.1
"236824_at"	231.9	65.3	9	176.8	278.7	153	163.4	187.9	111.4	115.4
"236825_at"	26	160.7	19.6	71.9	68.3	54.2	436.9	198.9	167.8	196.8
"236826_at"	261.2	420.8	440.1	416.3	289.9	500.9	611.2	463.6	422.8	462.7
"236827_at"	45.2	8.9	62.9	49.1	10.7	65.1	269	9.2	46.4	23.5
"236828_at"	232.6	194.3	114.5	228.8	151.7	69.1	686.6	218.2	143.4	183.9
"236829_at"	355.7	191.3	122.6	177	246.1	252.8	320.2	183.2	179.8	166.5
"236830_at"	166.9	46.5	165.6	227.5	256.8	264.4	559.8	201.7	223.3	52.2
"236831_at"	1886.4	1729	2323.2	1697	2159.1	1062.2	1051.7	1750.8	1441.3	1840
"236832_at"	95.1	124.9	174	156.2	45.4	246.7	397.6	229.9	348.4	190.1
"236833_at"	9.3	31.4	9	12.2	18.9	244.8	142.7	85.3	198.2	121.8
"236834_at"	1163	883.4	1512.9	1036.7	1616.4	576.5	902.1	1196.1	417.5	725.6
"236835_at"	83.7	157.5	42.5	123.6	56.6	9.3	286.1	50.6	147.4	72.7
"236836_at"	641	517.7	415.5	626.1	430.7	590.5	266.2	251.6	504.5	290
"236837_x_at"	322	361.9	265.6	303.8	271	194.3	316.6	309.6	300	200.8
"236838_at"	24.9	39.5	7.9	20.6	150.4	105.7	88.6	154.5	197.3	26.8
"236839_at"	89	42.9	85	100.4	17.8	42	342.8	11.6	20.4	74.5
"236840_at"	38.9	96.8	220.4	8.7	156.3	111.5	113.5	182.5	177.8	127.7
"236841_at"	1703.5	1388.2	847.6	1587.9	485.1	716.9	1213.4	696.8	1136.6	647
"236842_at"	26.1	13.1	15.2	18.9	30.1	34.6	100.1	16.6	35.8	20
"236843_at"	56.2	94.6	55.4	137.3	8	49.5	42	49.6	65	48.3
"236844_at"	19.5	85.9	8	17.9	110.1	35.1	201.3	26.9	21.9	30.5
"236845_at"	98.6	121.3	57.1	146.6	102.6	236.6	77.8	161.4	69.6	125.4
"236846_at"	352.2	131	85.9	184.3	112.7	109	65	94.2	229.3	280.3
"236847_at"	94.2	79.3	185.5	115.9	260.7	118.6	85.8	110	187.4	85.8
"236848_s_at"	61	14	14.7	10.2	15	143	91.1	6.7	30.4	18.9
"236849_at"	347.6	342.8	282.4	311.4	107	153.2	112.1	302	17.8	54.6
"236850_at"	169.5	91.2	74.2	195.9	42.6	161.5	235.9	96.7	55.6	86.3
"236851_x_at"	50.8	93.3	109.6	142.3	7.7	6.6	282.2	185.4	161.2	61
"236852_at"	23	26.2	74	30.5	104.8	10.6	164.9	19.8	9.6	14.6
"236853_at"	28.6	25.6	21	20.2	25.1	22.7	66.1	6.2	42.2	14.9
"236854_at"	8	15.6	26.4	123.4	25.1	138.2	133.2	60	37.7	94.7
"236855_at"	147.4	138.7	85.1	90.9	260.6	153.4	411.7	344	174.3	335.1
"236856_x_at"	358.6	364.7	327.4	493.4	418.5	291.5	553.9	408.9	652.2	577.3
"236857_at"	78	19.9	5	38.6	10	131.4	81.8	8	32.9	40.6
"236858_s_at"	756.9	610.6	1270.4	812.4	912.4	1080.4	1437.7	657.2	1068.4	1642.6
"236859_at"	710.4	527.6	1036.2	419.7	819.9	638.2	1325.7	604.3	950	962.7
"236860_at"	49.7	121.5	53	23.5	99	20.9	80.8	52.2	7	39.4
"236861_at"	3.8	75.2	77.4	139.2	14.5	5.2	164.5	84.6	16.9	77
"236862_at"	530.7	411.4	289.1	382	418.9	517.3	292.1	400.4	324.6	112.9
"236863_at"	54	268.3	259.8	393.4	153	83.1	256.9	135.9	254.1	311.9
"236864_at"	13.6	74.7	14.5	41.8	14.5	16.6	389.4	119.4	18.4	130.1
"236865_at"	107.2	122	180.3	151.3	124.4	244.1	715.7	92.4	317.1	382.5
"236866_at"	59.7	42.2	27.1	12.1	45	46.6	156.7	26.7	23.8	15.4
"236867_at"	56.9	96.7	42	113.9	39.1	27.1	164.4	25.2	265.2	40.5
"236868_at"	70.8	75.8	50.7	14.3	43.7	25.9	326.6	67.5	97.5	141.9
"236869_at"	229.7	237.6	52.3	124.4	128.8	140.5	113.9	61.3	184	70.2
"236870_at"	1.4	7.8	24.3	3.4	5.7	99.2	156.2	8.5	4.5	4.9
"236871_s_at"	14.1	17.4	6	96.4	38.6	18.2	363.6	40.9	20	8.1
"236872_at"	14.2	25.8	62.8	69.4	90.8	28.5	260.3	50.2	51.1	24.4
"236873_at"	99	43.8	147.3	69.4	37.4	148.8	69.3	55.4	173.6	126.9
"236874_at"	14.3	23.3	122.4	16.6	28.9	136.5	279.8	32.6	33.2	75.1
"236875_at"	151.7	154.6	142.9	130.8	163.5	124.9	181.1	102.1	6.3	79.9
"236876_at"	64.2	114.7	11	28.2	7.2	46.4	724.5	14.6	31.6	83.1
"236877_at"	109.3	71.8	110.4	103	66.3	215.4	293.8	117.5	90.5	98.5
"236878_at"	103	66.7	43.2	31.7	27.8	125.2	87.8	4.4	145	24.8
"236879_at"	349.5	217	143.2	148	41.7	228.6	74.6	115.6	208.4	80.6
"236880_at"	115.5	33.3	175.6	151.6	55.8	39	328.1	194.5	77.8	196
"236881_at"	142.4	59.7	91.5	113.8	20.5	203.1	221	17.4	32.5	59.3
"236882_at"	138	222.1	67.8	214.1	143.6	7.2	249.7	127.7	75.5	139
"236883_at"	426	162.7	85.2	380.3	109.1	179.2	380.3	181.4	228.8	118.3
"236884_at"	28.1	79.9	125.4	56.5	83.6	135.6	454.3	118.8	74.8	64
"236885_at"	12.2	24.7	13.6	51.9	73.2	176.3	72.6	31.2	55.9	46.4
"236886_at"	140.7	176.7	154	167.6	80	231.5	631.9	36.2	169.1	183
"236887_at"	183.1	142.5	129.7	239.3	219.9	158.5	253.4	122.8	249.1	233.4
"236888_at"	77.2	52.8	35.6	36.2	94.1	63.1	189	13.5	63.1	94.7
"236889_at"	17.3	12.9	15	32.6	10.2	26.8	362.7	6.7	121.6	13.5
"236890_at"	55	47.1	121.9	62.1	45.7	20.5	387.4	44.4	26.5	218.3
"236891_at"	8	6.9	6.7	5.4	7	9.6	72.9	18	18.5	21.7
"236892_s_at"	69.1	26.9	41	4.4	47.6	62.6	38.7	5.6	176.5	61.6
"236893_at"	4.7	45.1	16.7	44.1	16	9.2	81.6	122.1	12.6	15.9
"236894_at"	89.1	13.3	13.8	8.3	62.4	114.4	47.8	21.4	83.4	13.9
"236895_at"	34.7	103.7	121.3	108.7	77.6	149.7	744.3	24.4	21.2	111.9
"236896_at"	12.8	3	3.7	48.7	17.5	69	48.7	28.5	7.8	5.5
"236897_at"	122	202.9	306.6	243.8	127.1	138	94.7	177	379.9	189.1
"236898_at"	20.8	22.9	13	12.5	25.7	27.3	140.9	10.5	33.8	38.1
"236899_at"	75.3	95.1	64.2	82.1	105.3	47.3	132	87	17.3	37.6
"236900_x_at"	373.1	378.9	275.9	472.6	375.2	319.4	1212	105.8	171.7	97.9
"236901_at"	850.7	1376.5	926.2	1496.4	1472.7	2389.9	1439.6	2736.2	1786.1	1957.9
"236902_at"	10.1	11.4	64	62.2	76.4	27	213.2	155	92.9	70.8
"236903_at"	120.2	64.2	139.7	82.1	126.2	57.2	157.1	109.9	113	14.6
"236904_x_at"	95.4	129.6	35.2	164.9	161.3	46.9	153.1	13.5	92.3	23
"236905_at"	197.6	208.2	119.1	178.6	205.5	248.9	410.5	188.2	304.4	175
"236906_x_at"	444.9	396.3	682.3	607.3	644.4	394.4	611.8	669.1	632.6	609.3
"236907_at"	979.3	569.4	451.1	590.9	613.2	360.2	69.8	278.6	661.2	322.4
"236908_at"	334.2	203.7	179.8	188.7	71	365.5	449.3	241.1	20.8	96
"236909_at"	12.6	13.9	4.9	70.7	67.9	17.2	70.8	16.5	21.1	31.5
"236910_at"	47.4	56.2	58.5	111.4	67.5	48.1	154.6	56.7	134.2	43.1
"236911_at"	126.4	144.4	157.6	129.6	192.3	163.4	112.8	102.9	153.4	32.2
"236912_at"	107.8	139.4	43.3	85.9	64.8	171.6	51.7	12.6	24.3	70
"236913_at"	198.8	524.5	294.8	375.7	302.6	433.9	1253.2	260.5	398	386.9
"236914_at"	16.9	195.2	32.8	172.4	70.5	145.5	96.6	11.1	27.1	72.3
"236915_at"	725.7	849.9	76.2	270	88.2	1758.1	2690.2	247.1	1680.1	353
"236916_at"	224.6	231.4	334.7	275.6	231.2	254.7	105.5	221	215.1	164.9
"236917_at"	125.3	140.3	188.2	118.6	155.3	112.8	163.3	86.2	141.8	136.7
"236918_s_at"	304.8	231.2	342.7	283.5	309.7	135.1	148.4	281.1	186.1	118.9
"236919_at"	158.7	119.4	85.8	59.5	181.3	119.5	282.8	10.3	255.2	155.2
"236920_at"	9.6	14.2	10.4	6.4	6.8	18	208.1	13.8	23.4	31.6
"236921_at"	132.9	170.1	102.9	32.8	127	50.5	257.6	21.3	71.3	5.4
"236922_at"	303.5	233.6	501.9	603.7	316.4	315.5	328.9	401.1	618.7	346.3
"236923_x_at"	405.9	491.4	426.3	315	304.4	651.8	1074.8	314.1	634.6	565.8
"236924_at"	341.8	119.7	197.5	278.8	161.2	142.4	126.6	206.4	395.1	192.9
"236925_at"	3.4	57.9	87.9	77	68.4	18.3	113.3	26.8	78.3	100.1
"236926_at"	33.2	62.3	144.4	20	60.8	171.8	458.5	22.8	47.5	90
"236927_at"	213.9	194	42.5	252.1	189	176.8	949.1	89.4	126.8	201
"236928_at"	8.7	18.7	34.9	45.1	11.4	33.4	91.4	127.1	13.5	78.8
"236929_at"	100.9	84.8	91	76.2	6.5	69.7	63.6	71.6	153.3	36.3
"236930_at"	316.5	128.1	55.8	105.1	63.2	177.2	531.1	48.6	257.2	88.2
"236931_at"	335.1	239.9	266.3	223.4	83	194.7	753.7	89.9	249.6	257
"236932_s_at"	8.3	22.3	7.2	17.8	14.8	36	44.3	78	12.8	16
"236933_at"	226.6	305.3	86.1	202.5	211.1	294	417.3	125.5	66.7	100.8
"236934_at"	129.7	217.1	21.1	177.1	21.7	32.8	110.5	47.2	43.6	219.1
"236935_at"	221.6	178.3	163.5	165.4	205.3	238.3	143.4	368.6	219	155.5
"236936_at"	5.7	22.9	43.6	24.4	66.8	49.8	213.4	73.8	45.3	79.9
"236937_at"	50.1	71.8	89.6	78	42.7	13.7	111	6.8	61.2	81.4
"236938_at"	91.9	126.5	105.3	170.6	74.9	83.3	319.5	45.2	171.7	71.5
"236939_at"	46	59.2	53.5	9.8	14.1	91.8	213	3.8	87	56.9
"236940_at"	146.7	202	137.6	263.6	127.4	167	95	31.9	156.1	362
"236941_at"	175.1	198.7	141.9	169.3	131.8	203.9	165.8	166.3	350.4	178.3
"236942_at"	102.8	116.6	321	92.9	41.1	209.7	284.1	16.9	356.8	414.2
"236943_at"	147.7	164.3	56.5	84.8	120.7	54.6	805.1	112.4	5.3	93.4
"236944_at"	216.7	94.4	51.8	90.3	100.9	175.2	429.8	192.6	213.7	212
"236945_at"	51.3	79.9	27.2	68.5	40.4	84.6	302.8	52.2	133.7	127.9
"236946_at"	130.2	177.4	137.9	175.4	10.1	79.4	83.5	61.1	35.2	166.7
"236947_at"	213	176.2	199.5	733.6	8.7	17.6	223	50.9	127	54.6
"236948_x_at"	287.3	168.5	80.6	52.1	212.9	173.8	56.3	227.8	265.3	130.9
"236949_at"	189.7	251.8	15.2	84	98.6	70	244.2	16.5	113	104.8
"236950_s_at"	2.2	9.7	3.9	9.3	11.5	6.3	25.4	136.2	15.9	57.5
"236951_at"	192.3	248.8	171.4	171.3	89.3	193.1	207	227	302.4	171.4
"236952_at"	30.1	59.5	25.1	21.6	21.8	10.7	56.1	17.5	23.9	48.7
"236953_s_at"	414.5	140.2	233.5	207.1	267.7	179	427.3	355.5	365.7	214.2
"236954_at"	110.5	118.6	166.1	49.7	127.4	135.8	326.1	199.8	137.2	173.7
"236955_at"	179.4	94.2	92.6	175.7	21.7	126.2	286.8	6.1	61.3	59.6
"236956_at"	39.1	235.2	214.1	105.7	184.9	234.3	451	239.9	93.6	48.8
"236957_at"	935.3	578.3	517.2	621.8	436.4	283.3	182.8	710	288.1	312.5
"236958_at"	174.5	240.2	53.3	231.4	168.4	158.8	1024.1	141.3	30.6	55.5
"236959_s_at"	76.7	42.6	31.5	159.6	5.4	13.7	60.6	108.4	23.7	23.3
"236960_at"	23.3	19.4	8.3	21.7	18.6	139.9	40.7	13.3	19.9	38.8
"236961_at"	956.6	594.7	462.8	744.4	621.3	768.3	1061.8	521.6	709.7	362.8
"236962_at"	131.2	28.6	54.8	151.6	6.2	113	267.9	11.9	74.4	96.4
"236963_at"	133.2	143.7	104.5	159.5	10.3	17.3	70.7	83.3	42.8	59.2
"236964_at"	37.3	94.9	22.2	29.9	14.9	174.1	318.5	84.9	153.3	94.7
"236965_at"	24.9	176.1	111.4	235.3	140.8	330.7	285.8	187.2	283.2	256.9
"236966_at"	385.9	64	142	261.6	80.5	51.6	65.1	18.8	79.8	22.5
"236967_at"	3.8	6.5	3.7	5.8	5.5	10.3	48.8	6.6	9.6	5.2
"236968_at"	147.7	84.9	77.4	13.2	15.9	24.6	68.8	21.8	82.9	79.5
"236969_at"	252.2	230.9	42.3	186	184.5	211.9	178.9	155.9	151.8	198.6
"236970_s_at"	92.9	197.2	74.8	143.4	133.4	110.5	318.3	272.2	69.2	205.1
"236971_at"	44.6	68.7	45.9	61.1	21	187.1	269.4	34.4	18	32.1
"236972_at"	18.4	7.8	15.7	27.8	17.1	139.3	37.3	54.1	27.6	31.1
"236973_at"	25.5	69.8	9	5.7	76.8	29.3	936.8	4.3	119.2	20.8
"236974_at"	865.6	489	208.4	538.7	146.1	413.1	410.5	281.2	693.5	266.2
"236975_at"	370.9	189.3	62.3	285.8	40.5	32.4	195.1	57.5	160.7	221.2
"236976_at"	202.6	94.4	82.8	57.2	91.1	74.2	912.3	43.3	7.2	43.8
"236977_at"	7.3	110.2	65.4	57.3	149.5	146.9	327.1	101.5	193	54.8
"236978_at"	620	482.1	130.6	255	135.8	129.6	285.1	118.4	234.8	63.3
"236979_at"	214.6	28.6	10.9	25.2	15.7	208.4	191	35.6	45.6	271.9
"236980_at"	442.8	465.5	399.1	580	506.7	314.1	801.6	285.6	353.5	323.8
"236981_at"	5.1	16.2	6.1	5.6	15.9	21.2	79.8	7.8	12.7	7.1
"236982_at"	262.2	238	256.7	317.2	279.6	313.7	154.3	178.4	207.8	484.2
"236983_at"	40.1	67.4	75.8	31.5	90.6	219.7	469.4	64.8	78.8	146.8
"236984_at"	10	54	8	8.8	97.4	111.7	451.3	13.2	134.4	26.6
"236985_at"	216.4	90.1	121.7	105.6	142.9	79.1	231.3	167.5	259.5	74.3
"236986_at"	203.1	253.6	291.1	344.5	162.8	213.1	265.7	178.4	238.8	134
"236987_at"	1015.1	1079.2	242.1	823	567.2	709.8	1043.3	892.9	588.5	985.1
"236988_x_at"	14.6	40.7	61.6	164.2	116.4	54.6	194.9	89.7	17.1	58.5
"236989_at"	785.3	612.2	599	745.1	1116.7	411.7	719.7	666.5	873.6	943.1
"236990_at"	141.4	220.2	77.4	104.6	124.8	60.4	30.3	84.8	27.6	147.2
"236991_at"	213	31.8	133.7	221.7	31.1	206.7	1559	53.4	267.8	62.4
"236992_at"	84.7	88.9	54.4	72.8	76.9	178.6	411.1	15.6	239.4	74
"236993_at"	37.1	44.3	14.4	146	23.5	101.1	275.2	9.3	10.6	68.4
"236994_at"	583.4	708.7	808.9	606.3	698.3	735.5	372.2	643.8	886.7	753.7
"236995_x_at"	0.5	30	1.5	44.7	38.1	55.4	72.6	6.7	4.4	15.2
"236996_at"	160.9	116.4	158.8	361.1	60.4	191.2	812	139.6	224.5	64.3
"236997_at"	90.7	120	130.5	31.7	162	56	718.6	173.3	210.9	105.1
"236998_at"	162.2	24.5	115.4	25	23.1	199.8	182.2	121.2	221.9	69.4
"236999_at"	158.2	49.8	72.3	72.9	4.1	98.4	230.3	46.5	79.1	40.4
"237000_at"	63.3	85.6	79.5	82.9	49.7	71.2	77.1	68.1	21.6	97.3
"237001_at"	19.2	79.5	4.9	33.6	57.8	96.8	298.6	54.6	7.8	83.3
"237002_at"	65.3	221.8	16.7	26.1	219.3	43.2	769.4	32.8	272.2	45.1
"237003_at"	34.4	136.4	68.6	14.1	119.3	102.2	145.1	122.3	131.6	131.8
"237004_at"	6.1	7.2	4.5	10.7	12.5	8.1	128.4	10.1	25.9	11.8
"237005_at"	243.9	111.2	146.5	189.2	237.6	173.2	117.5	185.7	261.3	177.9
"237006_at"	327.4	210	136.4	267.2	117.9	167	349.8	83.1	190.3	173
"237007_at"	5	5.9	2.6	1.8	25.9	34.8	196.5	18.6	60.4	46.1
"237008_at"	49.8	152.5	77.8	97.6	79.5	204.1	240.5	90.7	85.7	10.7
"237009_at"	43.8	39.4	15.7	7.3	34.7	68.9	69.8	26.7	113.7	43.4
"237010_at"	27.5	118.6	44.2	37	41.5	56	150.9	25.7	27.5	74.6
"237011_at"	93.1	87.8	48.9	7.7	69.2	77.6	51.5	10.8	116.4	42.7
"237012_at"	13.7	12.8	13.6	29.8	15.4	13.3	788.2	11.4	14.7	8.6
"237013_at"	48.8	81.7	15.9	138	108.5	68.3	408.5	73.1	223.7	216.2
"237014_at"	170.2	256	225	170.8	185.7	219.1	1265.5	76.5	32	161
"237015_at"	273.4	119.5	239.8	373.7	2.9	202.3	57.8	23.1	238.3	112
"237016_at"	142.4	104.9	128.4	168.5	131.6	104.2	51.3	92.3	58.2	146
"237017_s_at"	91.9	71.8	25.7	117.2	7	170.1	570.2	145.8	256.7	115.8
"237018_at"	167.1	72.1	28.6	98.3	72.5	28.9	90.6	19.9	19.1	22.1
"237019_at"	92.2	98.8	75.6	59.3	96	47	90.9	158	184.7	172.5
"237020_at"	8.1	6.8	8.5	12.4	25.1	11	72.9	4.3	43.5	16.6
"237021_at"	125.8	98.5	14.1	23	47.4	34.1	73.8	14.5	152.3	67.7
"237022_at"	5.8	6.3	4.8	5.7	4.6	5.6	105.4	9	11.4	5.2
"237023_at"	52.6	220.6	35.4	121.1	62.7	180.6	587.9	31.2	189.5	167.7
"237024_at"	26.9	32.2	26.2	12.5	9.1	43.1	126.1	10.9	17	28.5
"237025_at"	354.1	405.3	605.6	728	415.8	597.5	967.8	416.3	723.8	720
"237026_at"	35.3	108.4	73.1	22.8	36.2	87.2	188.9	16.4	126.8	123.8
"237027_at"	136.6	180.4	83.5	325.8	209.6	62.6	221.1	50.7	208.2	167.3
"237028_at"	153.7	72.1	24.8	58.6	191.6	10.3	76.3	18.1	82.8	54.8
"237029_at"	26.5	18.9	28.6	7.8	20.7	32.5	537.2	60.3	17.4	125.8
"237030_at"	11.5	47.4	14.6	15	15.7	24.5	135.6	33.4	13.9	32.9
"237031_at"	418.2	206.6	212.6	102.7	312.8	747.5	437.6	214.9	626	373.9
"237032_x_at"	884.1	412.7	503	108.7	553.5	350.9	285.1	188.7	196.5	279
"237033_at"	13	17.9	11	16	9.5	30.6	108.4	11.2	22.1	32.1
"237034_at"	30	65.3	34	15	56.9	98.4	254.7	83.8	98.4	4.8
"237035_at"	140.9	89.9	77	72.3	41.8	15.2	443.7	158.5	69.5	2.8
"237036_at"	14	81.3	10.7	15.3	37.5	169.3	144.8	121	75	36.1
"237037_at"	10.1	29	83.1	68.1	100.6	10	152.5	6.2	6.7	32.2
"237038_at"	73.3	35.6	29.8	15.7	21	15	116.7	62.2	47.1	26.2
"237039_at"	30.2	19.1	7.5	56.5	16.8	47.4	122.4	120.6	195.8	121.4
"237040_at"	455.4	313.5	343.1	453.7	262.4	351.2	861.7	253.5	339.9	406.5
"237041_x_at"	21.9	33.1	14	14.4	123.3	22.1	114.1	25	20.9	26.6
"237042_at"	16.8	22.6	13.2	16	17.7	62.3	346	26.3	22	10.9
"237043_at"	141.7	41.2	170.1	105.6	216.8	138.8	306.2	171.1	249.3	207.3
"237044_s_at"	125.6	202.6	165.9	236.5	220.1	298.9	618.2	75.4	62.9	244.3
"237045_at"	373.9	183.9	70.4	128.6	242.7	256	405.6	174.7	173.4	354.1
"237046_x_at"	62.6	47.2	156.6	160.1	25.8	133.8	494.5	127.9	371.5	137.1
"237047_at"	24.4	54.6	11.7	55.5	70.5	14.9	296.1	141.8	13.3	12.1
"237048_at"	27.4	34.6	28	11.2	51.4	84.9	175.9	115.1	99.1	24.6
"237049_at"	3.4	56.4	7.9	35.5	31.3	11	201.5	4.8	13.8	24.2
"237050_at"	42.2	58.7	66	12.5	39	136.8	33.4	77	35.4	81.3
"237051_at"	274.8	191.7	103.6	113.8	237.9	197.3	335.3	130.7	203	139.7
"237052_x_at"	437.4	774.6	526.2	581.9	572	806.5	1229.3	599.5	824.1	813.3
"237053_at"	39.4	45.6	18.1	9.5	73.3	130	121.7	24.2	148.9	102
"237054_at"	57.5	24.2	114.8	75.7	91.7	58.6	67.6	100.5	149.5	68.8
"237055_at"	33.8	39.1	48	43.2	35.8	80.6	320.4	23	15.6	130.1
"237056_at"	23.3	18.4	102.7	171.2	32.4	18.8	80.5	26.9	50.7	38.6
"237057_at"	47.8	17.4	14.8	38.2	73.4	101.7	49.7	96.1	252.6	24.5
"237058_x_at"	104.2	103.6	55.8	57.1	65.3	50.1	366.7	130.9	16.5	58.1
"237059_at"	114.7	278.4	255.3	231.5	265.1	218.6	140	157.2	215.9	22.3
"237060_at"	16.1	11.3	12.8	8.6	7.3	14.1	96.8	148.3	18.9	10.5
"237061_at"	93.3	81.3	220.8	120.3	113.5	87.2	117.7	116.7	173.3	200.5
"237062_at"	739.3	501.8	344	604.7	222.2	195.1	239.7	222.1	435.8	180.4
"237063_at"	20.2	12.1	41	98.7	55.8	28.2	109.7	56.9	138.1	79.6
"237064_x_at"	363.3	341.4	134.1	215.1	104.4	186.4	324.2	47.6	169.5	161
"237065_s_at"	108.1	135.8	81.8	79.6	84.1	92.4	54.2	132.5	194.1	58.5
"237066_at"	14.2	32.8	18.9	62.6	45.1	69.5	15.4	68.8	12.4	120.6
"237067_at"	470.7	314.1	122.2	160	151.7	159.2	318	83.7	242.1	129.3
"237068_at"	65.7	88.9	77.4	108	131.7	134.6	640.9	7.7	137.5	102.2
"237069_s_at"	11.9	12.2	22.5	8.9	10.4	45.1	315.8	24.6	32.1	118.7
"237070_at"	1.7	10.6	7.3	37.3	40.3	7.7	24.7	4.2	59.8	27.1
"237071_at"	273.6	143.2	217.7	176.6	105.4	163.5	315.5	105.4	201.4	162.4
"237072_at"	134.1	66.5	85.4	135.1	120.7	163.3	393.1	153.6	126.1	135.4
"237073_at"	4.3	14	6	7.3	8.7	208.1	453.5	8.8	44.1	123.5
"237074_at"	12.6	65.4	24.4	39.6	18.8	6.5	215.3	91.4	11.9	21.6
"237075_at"	224.7	82.8	188.2	241	507.3	581.3	519.4	291.1	259.8	539.4
"237076_at"	101.1	100.3	9.8	114.1	135.9	76.7	158	65.5	125.8	125.1
"237077_at"	13.4	16.9	17.7	28.6	19.6	9.5	71.6	13.5	17.3	20.4
"237078_at"	29.6	66.5	8.3	8.2	43.9	21.9	67.5	31.9	177.7	27.9
"237079_at"	20.7	26.2	6.9	20	7.6	21.2	104.7	21.7	25.4	15.2
"237080_at"	141.2	126.1	40.5	164.9	213.9	120.3	222.6	150.7	195.6	97.3
"237081_at"	147.5	152.4	181	151.3	178	66.9	266.8	75.7	140.5	97
"237082_at"	21.1	194.4	220.8	45.7	162.3	114.3	130.3	163.3	12.8	292.7
"237083_at"	43.4	51.7	60.8	70.4	52	19.6	175.2	30.7	16	81.4
"237084_at"	110.5	75.2	125.4	119.2	52	62.7	51.9	90.2	41.9	72.5
